"Title","Authors","Editors","YearPublished","URL","DateAdded","Access type","Pub ID"
"Journal of the House of Lords Volume 34, 1774-1776","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol34","2012-07-25T23:00:00","Free content, Free page scans","1235"
"Journal of the House of Lords Volume 35, 1776-1779","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol35","2010-03-26T00:00:00","Free content, Free page scans","1242"
"Journal of the House of Lords Volume 36, 1779-1783","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol36","2010-03-26T00:00:00","Free content, Free page scans","1243"
"Journal of the House of Lords Volume 37, 1783-1787","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol37","2010-03-26T00:00:00","Free content, Free page scans","1244"
"Journal of the House of Lords Volume 38, 1787-1790","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol38","2010-03-26T00:00:00","Free content, Free page scans","1245"
"Journal of the House of Lords Volume 39, 1790-1793","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol39","2010-03-26T00:00:00","Free content, Free page scans","1246"
"Journal of the House of Lords: Volume 1, 1509-1577","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol1","2004-11-11T00:00:00","Free content, Free page scans","116"
"Journal of the House of Lords: Volume 10, 1648-1649","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol10","2004-12-10T00:00:00","Free content, Free page scans","181"
"Journal of the House of Lords: Volume 11, 1660-1666","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol11","2004-04-19T23:00:00","Free content, Free page scans","37"
"Journal of the House of Lords: Volume 12, 1666-1675","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol12","2004-04-19T23:00:00","Free content, Free page scans","38"
"Journal of the House of Lords: Volume 13, 1675-1681","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol13","2004-03-17T00:00:00","Free content, Free page scans","35"
"Journal of the House of Lords: Volume 14, 1685-1691","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol14","2004-04-14T23:00:00","Free content, Free page scans","39"
"Journal of the House of Lords: Volume 15, 1691-1696","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol15","2004-03-22T00:00:00","Free content, Free page scans","36"
"Journal of the House of Lords: Volume 16, 1696-1701","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol16","2004-04-19T23:00:00","Free content, Free page scans","40"
"Journal of the House of Lords: Volume 17, 1701-1705","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol17","2004-04-19T23:00:00","Free content, Free page scans","41"
"Journal of the House of Lords: Volume 18, 1705-1709","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol18","2004-10-27T23:00:00","Free content, Free page scans","119"
"Journal of the House of Lords: Volume 19, 1709-1714","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol19","2004-11-04T00:00:00","Free content, Free page scans","120"
"Journal of the House of Lords: Volume 2, 1578-1614","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol2","2004-10-27T23:00:00","Free content, Free page scans","117"
"Journal of the House of Lords: Volume 20, 1714-1717","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol20","2005-05-19T23:00:00","Free content, Free page scans","257"
"Journal of the House of Lords: Volume 21, 1718-1721","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol21","2009-07-26T23:00:00","Free content, Free page scans","1222"
"Journal of the House of Lords: Volume 22, 1722-1726","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol22","2009-07-26T23:00:00","Free content, Free page scans","1223"
"Journal of the House of Lords: Volume 3, 1620-1628","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol3","2004-11-09T00:00:00","Free content, Free page scans","118"
"Journal of the House of Lords: Volume 4, 1629-42","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol4","2005-03-31T23:00:00","Free content, Free page scans","178"
"Journal of the House of Lords: Volume 5, 1642-1643","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol5","2005-01-20T00:00:00","Free content, Free page scans","192"
"Journal of the House of Lords: Volume 6, 1643","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol6","2005-03-04T00:00:00","Free content, Free page scans","193"
"Journal of the House of Lords: Volume 62, 1830","","","[n.d.]","https://www.british-history.ac.uk/lords-jrnl/vol62","2004-10-07T00:00:00","Free content, Free page scans","43"
"Journal of the House of Lords: Volume 63, 1830-1831","","","[n.d.]","https://www.british-history.ac.uk/lords-jrnl/vol63","2004-08-04T00:00:00","Free content, Free page scans","44"
"Journal of the House of Lords: Volume 64, 1831-1832","","","[n.d.]","https://www.british-history.ac.uk/lords-jrnl/vol64","2004-08-08T00:00:00","Free content, Free page scans","45"
"Journal of the House of Lords: Volume 7, 1644","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol7","2004-12-21T00:00:00","Free content, Free page scans","179"
"Journal of the House of Lords: Volume 8, 1645-1647","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol8","2005-01-18T00:00:00","Free content, Free page scans","180"
"Journal of the House of Lords: Volume 9, 1646","","","1767-1830","https://www.british-history.ac.uk/lords-jrnl/vol9","2005-02-18T00:00:00","Free content, Free page scans","191"
"Journals of the Board of Trade and Plantations: Volume 1, April 1704 - January 1709","","Ledward, K H","1920","https://www.british-history.ac.uk/jrnl-trade-plantations/vol1","2008-06-05T00:00:00","Free content","869"
"Journals of the Board of Trade and Plantations: Volume 10, January 1754 - December 1758","","Ledward, K H","1933","https://www.british-history.ac.uk/jrnl-trade-plantations/vol10","2008-05-01T00:00:00","Free content","878"
"Journals of the Board of Trade and Plantations: Volume 11, January 1759 - December 1763","","Ledward, K H","1935","https://www.british-history.ac.uk/jrnl-trade-plantations/vol11","2008-05-01T00:00:00","Free content","879"
"Journals of the Board of Trade and Plantations: Volume 12, January 1764 - December 1767","","Ledward, K H","1936","https://www.british-history.ac.uk/jrnl-trade-plantations/vol12","2008-05-01T00:00:00","Free content","880"
"Journals of the Board of Trade and Plantations: Volume 13, January 1768 - December 1775","","Ledward, K H","1937","https://www.british-history.ac.uk/jrnl-trade-plantations/vol13","2008-05-01T00:00:00","Free content","881"
"Journals of the Board of Trade and Plantations: Volume 14, January 1776 - May 1782","","Ledward, K H","1938","https://www.british-history.ac.uk/jrnl-trade-plantations/vol14","2008-05-01T00:00:00","Free content","882"
"Journals of the Board of Trade and Plantations: Volume 2, February 1709 - March 1715","","Atkinson, E G","1925","https://www.british-history.ac.uk/jrnl-trade-plantations/vol2","2008-11-28T00:00:00","Free content","870"
"Journals of the Board of Trade and Plantations: Volume 3, March 1715 - October 1718","","Ledward, K H","1924","https://www.british-history.ac.uk/jrnl-trade-plantations/vol3","2008-06-12T00:00:00","Free content","871"
"Journals of the Board of Trade and Plantations: Volume 4, November 1718 - December 1722","","Ledward, K H","1925","https://www.british-history.ac.uk/jrnl-trade-plantations/vol4","2008-05-21T00:00:00","Free content","872"
"Journals of the Board of Trade and Plantations: Volume 5, January 1723 - December 1728","","Ledward, K H","1928","https://www.british-history.ac.uk/jrnl-trade-plantations/vol5","2008-05-21T00:00:00","Free content","873"
"Journals of the Board of Trade and Plantations: Volume 6, January 1729 - December 1734","","Ledward, K H","1928","https://www.british-history.ac.uk/jrnl-trade-plantations/vol6","2008-06-05T00:00:00","Free content","874"
"Journals of the Board of Trade and Plantations: Volume 7, January 1735 - December 1741","","Ledward, K H","1930","https://www.british-history.ac.uk/jrnl-trade-plantations/vol7","2008-07-24T00:00:00","Free content","875"
"Journals of the Board of Trade and Plantations: Volume 8, January 1742 - December 1749","","Ledward, K H","1931","https://www.british-history.ac.uk/jrnl-trade-plantations/vol8","2008-07-24T00:00:00","Free content","876"
"Journals of the Board of Trade and Plantations: Volume 9, January 1750 - December 1753","","Ledward, K H","1932","https://www.british-history.ac.uk/jrnl-trade-plantations/vol9","2008-07-24T00:00:00","Free content","877"
"Justice in Eighteenth-Century Hackney: The Justicing Notebook of Henry Norris and the Hackney Petty Sessions Book","","Paley, Ruth","1991","https://www.british-history.ac.uk/london-record-soc/vol28","2005-05-16T00:00:00","Free content","237"
"Lancashire Assize Rolls: 4 John - 13 Edward I","","Parker, John","1903","https://www.british-history.ac.uk/no-series/lancashire-assize-john-edw1","2008-01-18T00:00:00","Free content","504"
"Leake's Survey of the City After the Great Fire of 1666 Engraved By W. Hollar, 1667","","","1667","https://www.british-history.ac.uk/no-series/london-map-leake/1667","2004-04-22T00:00:00","Free content","58"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 1, 1509-1514","","Brewer, J S","1920","https://www.british-history.ac.uk/letters-papers-hen8/vol1","2008-11-17T00:00:00","Free content, Free page scans","1120"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 10, January-June 1536","","Gairdner, James","1887","https://www.british-history.ac.uk/letters-papers-hen8/vol10","2008-04-10T23:00:00","Free content, Free page scans","851"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 11, July-December 1536","","Gairdner, James","1888","https://www.british-history.ac.uk/letters-papers-hen8/vol11","2008-04-10T23:00:00","Free content, Free page scans","852"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 12 Part 1, January-May 1537","","Gairdner, James","1890","https://www.british-history.ac.uk/letters-papers-hen8/vol12/no1","2008-11-28T00:00:00","Free content, Free page scans","1055"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 12 Part 2, June-December 1537","","Gairdner, James","1891","https://www.british-history.ac.uk/letters-papers-hen8/vol12/no2","2008-04-10T23:00:00","Free content, Free page scans","853"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 13 Part 1, January-July 1538","","Gairdner, James","1892","https://www.british-history.ac.uk/letters-papers-hen8/vol13/no1","2008-06-05T23:00:00","Free content, Free page scans","854"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 13 Part 2, August-December 1538","","Gairdner, James","1893","https://www.british-history.ac.uk/letters-papers-hen8/vol13/no2","2008-06-05T23:00:00","Free content, Free page scans","855"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 14 Part 1, January-July 1539","","Gairdner, James;Brodie, R H","1894","https://www.british-history.ac.uk/letters-papers-hen8/vol14/no1","2008-04-24T23:00:00","Free content, Free page scans","856"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 14 Part 2, August-December 1539","","Gairdner, James;Brodie, R H","1895","https://www.british-history.ac.uk/letters-papers-hen8/vol14/no2","2008-05-01T23:00:00","Free content, Free page scans","857"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 15, 1540","","Gairdner, James;Brodie, R H","1896","https://www.british-history.ac.uk/letters-papers-hen8/vol15","2008-05-01T23:00:00","Free content, Free page scans","858"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 16, 1540-1541","","Gairdner, James;Brodie, R H","1898","https://www.british-history.ac.uk/letters-papers-hen8/vol16","2008-05-08T23:00:00","Free content, Free page scans","859"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 17, 1542","","Gairdner, James;Brodie, R H","1900","https://www.british-history.ac.uk/letters-papers-hen8/vol17","2008-06-29T23:00:00","Free content, Free page scans","860"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 18 Part 1, January-July 1543","","Gairdner, James;Brodie, R H","1901","https://www.british-history.ac.uk/letters-papers-hen8/vol18/no1","2008-06-19T23:00:00","Free content, Free page scans","861"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 18 Part 2, August-December 1543","","Gairdner, James;Brodie, R H","1902","https://www.british-history.ac.uk/letters-papers-hen8/vol18/no2","2008-06-19T23:00:00","Free content, Free page scans","862"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 19 Part 1, January-July 1544","","Gairdner, James;Brodie, R H","1903","https://www.british-history.ac.uk/letters-papers-hen8/vol19/no1","2008-06-29T23:00:00","Free content, Free page scans","863"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 19 Part 2, August-December 1544","","Gairdner, James;Brodie, R H","1905","https://www.british-history.ac.uk/letters-papers-hen8/vol19/no2","2008-06-29T23:00:00","Free content, Free page scans","864"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 2, 1515-1518","","Brewer, J S","1864","https://www.british-history.ac.uk/letters-papers-hen8/vol2","2008-09-11T23:00:00","Free content, Free page scans","837"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 20 Part 1, January-July 1545","","Gairdner, James;Brodie, R H","1905","https://www.british-history.ac.uk/letters-papers-hen8/vol20/no1","2008-06-12T23:00:00","Free content, Free page scans","865"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 20 Part 2, August-December 1545","","Gairdner, James;Brodie, R H","1907","https://www.british-history.ac.uk/letters-papers-hen8/vol20/no2","2008-06-12T23:00:00","Free content, Free page scans","866"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 21 Part 1, January-August 1546","","Gairdner, James;Brodie, R H","1908","https://www.british-history.ac.uk/letters-papers-hen8/vol21/no1","2008-07-03T23:00:00","Free content, Free page scans","867"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 21 Part 2, September 1546-January 1547","","Gairdner, James;Brodie, R H","1910","https://www.british-history.ac.uk/letters-papers-hen8/vol21/no2","2008-07-03T23:00:00","Free content, Free page scans","868"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 3, 1519-1523","","Brewer, J S","1867","https://www.british-history.ac.uk/letters-papers-hen8/vol3","2008-09-11T23:00:00","Free content, Free page scans","839"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 4, 1524-1530","","Brewer, J S","1875","https://www.british-history.ac.uk/letters-papers-hen8/vol4","2008-10-23T23:00:00","Free content, Free page scans","841"
"Letters and Papers, Foreign and Domestic, Henry VIII, Volume 5, 1531-1532","","Gairdner, James","1880","https://www.british-history.ac.uk/letters-papers-hen8/vol5","2008-06-12T23:00:00","Free content, Free page scans","845"
